ID,REVIEW,ENTITY_TAGGED_REVIEW,ENTITY_SENTIMENT
186035,"অরিজিনাল প্রোডাক্ট। আমি গত 3 দিন ধরে ইউজ করতেছি, খারাপ না। ধন্যবাদ সেলারকে। ",অরিজিনাল প্রোডাক্ট।আমি গত 3 দিন ধরে ইউজ করতেছি খারাপ খারাপ।ধন্যবাদ সেলারকে।,2
186049,প্রোডাক্টটা খুব ভালো। ধন্যবাদ সেলার ভাইকে। আপনারা চাইলে নিতে পারেন।,_NE_প্রোডাক্টটা খুব ভালো।ধন্যবাদ সেলার ভাইকে।আপনারা চাইলে নিতে পারেন।,2
186057,"পণ্যটি হাতে পেয়েছি,ব্যবহার করার পর বোঝা যাবে ",_NE_পণ্যটি হাতে পেয়েছি ব্যবহার করার পর বোঝা বোঝা যাবে,1
186059,প্যাকেজিং ঠিকাঠাক ছিলো। এখন পোডাক্ট টা ব্যবহার করলে বুঝতে পারবো,প্যাকেজিং ঠিকাঠাক ছিলো।এখন _NE_পোডাক্ট টা ব্যবহার করলে করলে বুঝতে পারবো,1
186094,খুবই ভালো একটি পন্য। সময় মতো পন্যটি পাওয়া গেছে। Daraz এর survice খুব ভালো। ???,খুবই ভালো একটি পণ্য।সময়মতো _NE_পণ্যটি পাওয়া গেছে।দারাজ এর বেঁচে আছেন খুব ভালো।???,2
186096,পণ্যে আমদানিকারকের কোনো স্টিকার নেই। পন্য আসল না  গুলিস্তানের কেমনে বুঝবো?,পণ্যে আমদানিকারকের কোনো স্টিকার নেই।_NE_পন্য আসল না গুলিস্তানের কেমনে বুঝবো,1
186105,"প্যাকেজিংয়ের ভিতরে প্রোডাক্ট ছিদ্র ছিল, অনেকটাই কমে গেছে ?",প্যাকেজিংয়ের ভিতরে _NE_প্রোডাক্ট ছিদ্র ছিল অনেকটাই অনেকটাই কমে ? ?,0
186177,প্রোডাক্টটা খুব ভালো ছিল এবং উপকার পেয়েছি। ??,_NE_প্রোডাক্টটা খুব ভালো ছিল এবং উপকার পেয়েছি পেয়েছি।??,2
186190,প্রোডাক্টটি ভালো আছে এবং প্রোডাক্টটি অরজিনাল।,_NE_প্রোডাক্টটি ভালো আছে এবং প্রোডাক্টটি প্রোডাক্টটি অরজিনাল।,2
186198,"অনেক ভালো ফেসওয়াস 
১ মাস ধরে ইউস করছি
 thnaks you daraz and sellar",অনেক ভালো  _NE_ফেসওয়াস ১ মাস ধরে ইউস করছি আপনি দারাজ এবং সেলারকে ধন্যবাদ জানাই,2
186212,"অরিজিনাল প্রোডাক্ট 
গুড ফর অ্যাকনে ?",অরিজিনাল _NE_প্রোডাক্ট গুড ফর অ্যাকনে ?,2
186242,"আলহামদুলিল্লাহ প্রডাক্ট টা অনেক ভালো চাইলে আপনারা নিতে পারেন। 
",আলহামদুলিল্লাহ _NE_প্রডাক্ট টা অনেক ভালো চাইলে আপনারা আপনারা নিতে পারেন।,2
186270,খুব ভালো ও মননশীল একটি বই।,খুব ভালো ও মননশীল একটি বই।,2
186273,নকল product কেও নিবেন না,নকল _NE_পণ্য কেও নিবেন না,0
186295,বইটির প্রতিটি গল্পই ভালো লেগেছে।,_NE_বইটির প্রতিটি গল্পই ভালো লেগেছে।,2
186327,"ধন্যবাদ ডারাজ কে এত তারাতাড়ি পন্য দেওয়া জন্য 
natural product apner a dakta paran",ধন্যবাদ ডারাজ কে এত তারাতাড়ি পন্য দেওয়া দেওয়া জন্য প্রাকৃতিক _NE_পণ্য apner a akta পরান,2
186343,"অনেক সুন্দর  পোডাক্ট,  সবাই নিঃসন্দেহে নিতে পারেন ",অনেক সুন্দর _NE_পোডাক্ট সবাই সবাই নিঃসন্দেহে পারেন পারেন,2
186347,এই প্রোডাক্টটি অনেক ভাল ছিল একদম অরজিনাল ধন্যবাদ সেলার ভাইকে?????????,এই _NE_প্রোডাক্টটি অনেক ভাল ছিল একদম অরজিনাল অরজিনাল ধন্যবাদ সেলার ভাইকে?????????,2
