id,review,sentiment,bio_tagged_review
2789,অনেক ভালো মেরিলের সাবান। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।,2,অনেক ভালো মেরিলের-B সাবান।-I দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।
2790,অসাধারণ মেরিলের সাবান পেয়েছি। প্রোডাক্ট আশানুরূপ।,2,অসাধারণ মেরিলের-B সাবান-I পেয়েছি। প্রোডাক্ট আশানুরূপ।
2791,বেস্ট মেরিলের সাবান পেয়েছি। উপকার পেয়েছি।,2,বেস্ট মেরিলের-B সাবান-I পেয়েছি। উপকার পেয়েছি।
2792,মানসম্মত মেরিলের সাবান পেয়েছি। উপকার পেয়েছি।,2,মানসম্মত মেরিলের-B সাবান-I পেয়েছি। উপকার পেয়েছি।
2793,অনেক ভালো মেরিলের সাবান পেয়েছি। অনেক দিন পর ভালো জিনিস পেলাম।,2,অনেক ভালো মেরিলের-B সাবান-I পেয়েছি। অনেক দিন পর ভালো জিনিস পেলাম।
2794,পুরানো মেরিলের সাবান দিয়েছে। টাকাটাই নষ্ট।,0,পুরানো মেরিলের-B সাবান-I দিয়েছে। টাকাটাই নষ্ট।
2795,দারুন মেরিলের সাবান পেয়েছি। যেমন দেখেছি তেমন পেয়েছি।,2,দারুন মেরিলের-B সাবান-I পেয়েছি। যেমন দেখেছি তেমন পেয়েছি।
2796,মেরিলের সাবান টা এই প্রথম কিনলাম। ব্যবহার করলে বুঝতে পারবো কেমন।,2,মেরিলের-B সাবান-I টা এই প্রথম কিনলাম। ব্যবহার করলে বুঝতে পারবো কেমন।
2797,অরিজিনাল না মেরিলের সাবান দিয়েছে। কোয়ালিটি একদম খারাপ।,0,অরিজিনাল না মেরিলের-B সাবান-I দিয়েছে। কোয়ালিটি একদম খারাপ।
2798,খুবই ভালো মেরিলের সাবান পেয়েছি। ব্যবহার করে সন্তুষ্ট।,2,খুবই ভালো মেরিলের-B সাবান-I পেয়েছি। ব্যবহার করে সন্তুষ্ট।
2799,জঘন্য মেরিলের সাবান দিয়েছে। কেউ নিবেন না।,0,জঘন্য মেরিলের-B সাবান-I দিয়েছে। কেউ নিবেন না।
2800,মেরিলের সাবান টি দেয়া হয়নি।,0,মেরিলের-B সাবান-I টি দেয়া হয়নি।
2801,"পেট্রোলিয়াম জেলি নিয়ে নতুন কি আর বলব, ভালো তো বটেই।",2,"পেট্রোলিয়াম-B জেলি-I নিয়ে নতুন কি আর বলব, ভালো তো বটেই।"
2802,"সব পন্য গুলো ভাল, কিন্তু পেট্রোলিয়াম জেলি টার ডেট একেবারে শেষ প্রান্তে।",0,"সব পন্য গুলো ভাল, কিন্তু পেট্রোলিয়াম-B জেলি-I টার ডেট একেবারে শেষ প্রান্তে।"
