id,review,sentiment,bio_tagged_review
2751,খুব ভালো মেরিলের সাবান!,2,খুব ভালো মেরিলের-B সাবান-I!
2752,মেরিলের সাবান এর প্যাকিং ভালো।,1,মেরিলের-B সাবান-I এর প্যাকিং ভালো।
2753,দাম অনুযায়ী মেরিলের সাবান বেস্ট।,2,দাম অনুযায়ী মেরিলের-B সাবান-I বেস্ট।
2754,মেরিলের সাবান এর মান খুব ভালো।,2,মেরিলের-B সাবান-I এর মান খুব ভালো।
2755,মেরিলের সাবান এর মান খুব ভালো।,2,মেরিলের-B সাবান-I এর মান খুব ভালো।
2756,মেরিলের সাবান এর অবস্থা মোটামুটি।,1,মেরিলের-B সাবান-I এর অবস্থা মোটামুটি।
2757,দারাজকে ধন্যবাদ মেরিলের সাবান এর জন্য।,2,দারাজকে ধন্যবাদ মেরিলের-B সাবান-I এর জন্য।
2758,মেরিলের সাবান ব্যবহার করে জানাবো।,1,মেরিলের-B সাবান-I ব্যবহার করে জানাবো।
2759,অরিজিনাল মেরিলের সাবান পেয়ে খুশি।,2,অরিজিনাল মেরিলের-B সাবান-I পেয়ে খুশি।
2760,মেরিলের সাবান নকল মনে হচ্ছে।,0,মেরিলের-B সাবান-I নকল মনে হচ্ছে।
2761,মেরিলের সাবান ভালো না।,0,মেরিলের-B সাবান-I ভালো না।
2762,"মেরিলের সাবান হাতে পেয়েছি, ধন্যবাদ।",1,"মেরিলের-B সাবান-I হাতে পেয়েছি, ধন্যবাদ।"
2763,ঠিক আছে মেরিলের সাবান।,1,ঠিক আছে মেরিলের-B সাবান-I।
2764,দাম অনুযায়ী মেরিলের সাবান বেস্ট।,2,দাম অনুযায়ী মেরিলের-B সাবান-I বেস্ট।
2765,"মেরিলের সাবান এর প্যাকেট খোলা ছিল, হতাশ।",0,"মেরিলের-B সাবান-I এর প্যাকেট খোলা ছিল, হতাশ।"
2766,"ধন্যবাদ, মেরিলের সাবান খুব কাজে দিয়েছে।",2,"ধন্যবাদ, মেরিলের-B সাবান-I খুব কাজে দিয়েছে।"
2767,মাঝারি মানের মেরিলের সাবান।,1,মাঝারি মানের মেরিলের-B সাবান-I।
2768,সবাই নিতে পারেন মেরিলের সাবান।,2,সবাই নিতে পারেন মেরিলের-B সাবান-I।
2769,সাধারণ মেরিলের সাবান।,1,সাধারণ মেরিলের-B সাবান-I।
2770,"ধন্যবাদ, মেরিলের সাবান খুব কাজে দিয়েছে।",2,"ধন্যবাদ, মেরিলের-B সাবান-I খুব কাজে দিয়েছে।"
2771,খুব ভালো মেরিলের সাবান!,2,খুব ভালো মেরিলের-B সাবান-I!
2772,সবাই নিতে পারেন মেরিলের সাবান।,2,সবাই নিতে পারেন মেরিলের-B সাবান-I।
2773,মেরিলের সাবান নকল মনে হচ্ছে।,0,মেরিলের-B সাবান-I নকল মনে হচ্ছে।
2774,"মেরিলের সাবান হাতে পেয়েছি, ধন্যবাদ।",1,"মেরিলের-B সাবান-I হাতে পেয়েছি, ধন্যবাদ।"
2775,হাতে পেলাম মেরিলের সাবান।,1,হাতে পেলাম মেরিলের-B সাবান-I।
2776,মেরিলের সাবান এর অবস্থা মোটামুটি।,1,মেরিলের-B সাবান-I এর অবস্থা মোটামুটি।
2777,অরিজিনাল মেরিলের সাবান পেয়ে খুশি।,2,অরিজিনাল মেরিলের-B সাবান-I পেয়ে খুশি।
2778,দারাজকে ধন্যবাদ মেরিলের সাবান এর জন্য।,2,দারাজকে ধন্যবাদ মেরিলের-B সাবান-I এর জন্য।
2779,মেরিলের সাবান ব্যবহার করে জানাবো।,1,মেরিলের-B সাবান-I ব্যবহার করে জানাবো।
2780,সাধারণ মেরিলের সাবান।,1,সাধারণ মেরিলের-B সাবান-I।
2781,মেরিলের সাবান এর মেয়াদ নেই।,0,মেরিলের-B সাবান-I এর মেয়াদ নেই।
2782,"ধন্যবাদ, মেরিলের সাবান খুব কাজে দিয়েছে।",2,"ধন্যবাদ, মেরিলের-B সাবান-I খুব কাজে দিয়েছে।"
2783,ঠিক আছে মেরিলের সাবান।,1,ঠিক আছে মেরিলের-B সাবান-I।
2784,"মেরিলের সাবান টা অসাধারণ, সবাই নিতে পারেন।",2,"মেরিলের-B সাবান-I টা অসাধারণ, সবাই নিতে পারেন।"
2785,হতাশ মেরিলের সাবান দেখে।,0,হতাশ মেরিলের-B সাবান-I দেখে।
2786,মেরিলের সাবান এর মান খুব ভালো।,2,মেরিলের-B সাবান-I এর মান খুব ভালো।
2787,খুব ভালো মেরিলের সাবান!,2,খুব ভালো মেরিলের-B সাবান-I!
2788,অরিজিনাল মেরিলের সাবান পেয়ে খুশি।,2,অরিজিনাল মেরিলের-B সাবান-I পেয়ে খুশি।
